lang,name,lnum,lon,precision,rank,feature,languages,link,time,lat,seen,type,id
ru,Террористический акт на Дубровке,32,37.673333333333,,3866,ru,en|zh|af|vi|ca|it|ar|cs|et|es|ru|nl|pt|nb|th|pl|fr|bg|de|da|fa|fi|ja|he|ka|ko|sv|mk|sk|uk|sl|yue,http://stats.grok.se/ru/201506/Террористический акт на Дубровке,201506,55.725833333333,3041,event,Q4670
ru,Московский метрополитен,64,37.6214,0.01,900,ru,udm|eo|en|zh|vi|ca|it|cs|cy|ar|pt-br|ga|eu|et|az|cv|es|en-gb|ru|gl|nl|nn|tt|tr|id|lv|lt|sco|th|he|pl|be-tarask|be|fr|bg|uk|sl|hr|bn|de|da|fa|fi|hy|hu|ja|en-ca|ka|ro|pt|uz|kk|sr|mn|ko|sv|sk|sh|kv|ms|mr|ky|mhr|nb,http://stats.grok.se/ru/201506/Московский метрополитен,201506,55.6376,8189,other,Q5499
ru,Красная площадь,76,37.62,,6331,ru,vi|el|eo|en|zh|io|af|ko|is|it|cs|cy|ar|bg|ur|ga|gn|eu|et|az|id|es|ba|en-gb|ru|gl|nl|pt|la|udm|nb|tr|cv|lv|lt|pa|th|ti|ro|ca|pl|ta|be|fr|de|ku|en-ca|hr|fy|jv|bo|hu|fa|br|fi|hy|da|ja|he|ka|nn|bn|sr|oc|sv|mk|war|sk|kk|sh|be-tarask|uk|sl|pt-br|tt|vep,http://stats.grok.se/ru/201506/Красная площадь,201506,55.754166666667,3510,topo,Q41116
ru,Александро-Невская церковь,3,37.929166666667,0.00027777777777778,,ru,ru|en|nl,http://stats.grok.se/ru/201506/Александро-Невская церковь,201506,55.797222222222,2,religion,Q44074
ru,Национальный исследовательский ядерный университет «МИФИ»,7,37.664444444444,,,ru,ru|en|zh|ko|tr|zh-cn|uk,http://stats.grok.se/ru/201506/Национальный исследовательский ядерный университет «МИФИ»,201506,55.649722222222,1001,education,Q56837
ru,Битцевский лес,10,37.562777777778,0.00027777777777778,,ru,ru|en|zh|de|sv|bg|et|cs|fi|ja,http://stats.grok.se/ru/201506/Битцевский лес,201506,55.63,622,other,Q99296
ru,Апрелевка,39,37.05,0.016666666666667,,ru,eo|en|zh|oc|ca|it|ce|ar|io|et|az|en-gb|ru|nl|nn|nb|tl|lt|tg|ro|sah|war|pl|be|fr|de|sco|fa|fi|pnb|ja|en-ca|sr|ko|de-ch|ur|tt|uk|diq,http://stats.grok.se/ru/201506/Апрелевка,201506,55.533333333333,600,other,Q103676
ru,Главное разведывательное управление,34,37.524555555556,0.0000027777777777778,1258,ru,en|zh|ca|it|zh-hk|ar|cs|et|az|id|es|ru|nl|zh-tw|nb|tr|zh-cn|lt|pl|fr|bg|zh-sg|de|hu|fi|da|ja|he|zh-hans|ko|sv|zh-hant|uk|sl,http://stats.grok.se/ru/201506/Главное разведывательное управление,201506,55.7824,1721,other,Q115782
ru,Независимый Московский университет,5,37.5899,,,ru,ru|eo|de|en|sl,http://stats.grok.se/ru/201506/Независимый Московский университет,201506,55.7464,181,education,Q118736
ru,Видное,33,37.7,0.016666666666667,,ru,eo|en|zh|vi|ca|it|ce|ar|et|es|ru|nl|nn|nb|lv|tl|tg|ro|sah|war|pl|be|fr|de|fa|fi|pnb|ja|sr|ko|de-ch|uk|tt,http://stats.grok.se/ru/201506/Видное,201506,55.55,1024,other,Q133075
ru,Московский Кремль,80,37.617777777778,,1609,ru,el|eo|en|zh|sr-ec|ku-arab|af|vi|sr-el|sk|it|war|zh-hk|cy|ar|tg-latn|de-ch|ga|cs|et|ca|gl|id|es|en-gb|ru|az|nl|pt|la|zh-tw|eu|cv|lv|zh-cn|lt|sh|fy|tg|ro|arz|pl|ta|be|fr|hy|ku|io|sl|zh-sg|ku-latn|bn|de|ka|hu|fa|fi|mzn|da|ja|he|bg|nn|uz|zh-hans|sr|ko|sv|mk|zh-hant|hr|be-tarask|en-ca|li|kv|uk|na|sc|pt-br|nb,http://stats.grok.se/ru/201506/Московский Кремль,201506,55.751666666667,5408,other,Q133274
ru,Воскресенск,37,38.683333333333,0.016666666666667,,ru,eo|en|zh|vi|ca|it|ce|ar|cs|et|es|ru|nl|nn|nb|lv|tl|tg|ro|sah|war|pl|fr|bg|de|hu|fa|fi|pnb|ja|pt|sr|ko|de-ch|uk|sl|tt,http://stats.grok.se/ru/201506/Воскресенск,201506,55.316666666667,1111,other,Q133825
ru,Домодедово,38,37.75,0.016666666666667,,ru,el|eo|en|zh|vi|ca|it|ce|ar|et|az|ru|nl|nn|nb|tl|lv|lt|ro|sah|war|pl|be|fr|bg|de|sco|fa|fi|pnb|ja|pt|sr|ko|de-ch|uk|mhr|tt,http://stats.grok.se/ru/201506/Домодедово,201506,55.433333333333,256,other,Q135410
ru,Ледовый спортивный комплекс ЦСКА им. В. М. Боброва,11,37.538233,0.0001,,ru,ru|fr|en|sr|de|sv|sk|cs|fi|gl|pl,http://stats.grok.se/ru/201506/Ледовый спортивный комплекс ЦСКА им. В. М. Боброва,201506,55.794631,86,other,Q136412
ru,Универсальный спортивный комплекс ЦСКА,10,37.54263333,0.00000277777777778,,ru,en-gb|ru|en|en-ca|de|it|sk|bg|gl|he,http://stats.grok.se/ru/201506/Универсальный спортивный комплекс ЦСКА,201506,55.78923056,171,other,Q136414
ru,Царь-колокол,30,37.618333333333,,,ru,eo|en|zh|ca|it|cs|cv|es|ru|nl|pt|la|ro|pl|ta|be|fr|bg|hr|de|da|fi|ja|he|sr|sv|mk|sk|sh|uk,http://stats.grok.se/ru/201506/Царь-колокол,201506,55.750833333333,964,other,Q147875
ru,Царь-пушка,31,37.618055555556,,,ru,eo|en|zh|ca|it|cs|et|cv|es|ru|nl|pt|lt|ro|pl|ta|be|fr|hr|de|fa|fi|ja|he|ka|sr|ko|sv|mk|sk|uk,http://stats.grok.se/ru/201506/Царь-пушка,201506,55.751111111111,1226,other,Q147881
ru,Царицыно (дворцово-парковый ансамбль),14,37.682777777778,0.00027777777777778,8393,ru,ru|fr|en|nl|be|ca|de|eo|it|bg|uk|cs|cv|es,http://stats.grok.se/ru/201506/Царицыно (дворцово-парковый ансамбль),201506,55.616111111111,2685,topo,Q147994
ru,Котельники,27,37.866666666667,0.00027777777777778,,ru,sco|en|zh|it|ar|cs|ru|nl|nn|nb|tl|ro|sah|war|pl|fr|bg|de|fa|fi|pnb|ja|pt|sr|de-ch|uk|tt,http://stats.grok.se/ru/201506/Котельники,201506,55.65,559,other,Q155405
ru,Красноармейск,28,38.133333333333,0.00027777777777778,,ru,eo|en|zh|vi|it|ar|et|es|ru|nn|nb|tl|ro|war|pl|fr|bg|de|sco|fa|fi|pnb|ja|pt|sr|de-ch|uk|tt,http://stats.grok.se/ru/201506/Красноармейск,201506,56.1,257,other,Q155541
ru,Красногорск,40,37.333333333333,0.016666666666667,,ru,mhr|eo|en|zh|vi|it|ce|ar|et|az|es|ru|nl|nn|nb|lv|tl|ro|war|pl|be|fr|bg|hr|de|sco|fa|fi|pnb|ja|ka|uz|sr|ko|sv|de-ch|uk|hu|os|tt,http://stats.grok.se/ru/201506/Красногорск,201506,55.816666666667,1823,other,Q155569
ru,Кубинка,32,36.694722222222,0.00027777777777778,,ru,sco|en|zh|it|ce|ar|et|az|id|es|ru|nl|nn|nb|lv|tl|ro|war|pl|be|fr|bg|de|da|fa|fi|pnb|sr|sv|de-ch|uk|tt,http://stats.grok.se/ru/201506/Кубинка,201506,55.576388888889,1237,other,Q155902
ru,Московский,19,37.35,0.016666666666667,,ru,ru|fr|en|zh|nn|sr|pnb|de|it|de-ch|nb|tt|fa|tl|ar|fi|az|war|pl,http://stats.grok.se/ru/201506/Московский,201506,55.6,152,other,Q159261
ru,Павловский Посад,30,38.65,0.00027777777777778,,ru,eo|en|zh|vi|it|ce|ar|et|az|cv|es|ru|nl|nn|nb|tl|ro|war|pl|be|fr|de|fa|fi|pnb|ja|sr|ko|sl|tt,http://stats.grok.se/ru/201506/Павловский Посад,201506,55.783333333333,820,other,Q177908
ru,Комсомольская площадь,8,37.65416667,0.00027777777777778,,ru,be|fr|en|zh|ru|de|eo|be-tarask,http://stats.grok.se/ru/201506/Комсомольская площадь,201506,55.775,23,topo,Q181837
ru,Народный комиссариат внутренних дел СССР,58,37.6281,0.01,5965,ru,el|eo|en|zh|sr-ec|sr-el|it|zh-hk|ar|ml|eu|et|gl|id|es|ru|az|nl|pt|zh-tw|nb|tr|lv|zh-cn|lt|tg|ro|sah|ca|pl|yi|be|fr|bg|zh-sg|de|hu|fa|fi|da|ja|cs|he|hr|ka|zh-hans|sr|mn|ko|sv|zh-hant|sk|sh|be-tarask|uk|sl|sgs|tt,http://stats.grok.se/ru/201506/Народный комиссариат внутренних дел СССР,201506,55.7606,3278,other,Q182449
ru,Государственная Третьяковская галерея,61,37.620277777778,,6840,ru,el|eo|en|zh|sr-ec|sr-el|it|ce|kk-tr|zh-hk|ar|kk-cyrl|eu|et|az|cv|es|ru|nl|kk-cn|pt|zh-tw|nb|tr|kk-arab|zh-cn|lt|kk-kz|ro|ca|pl|be|fr|bg|zh-sg|fy|de|hu|fa|fi|mzn|da|ja|cs|he|hr|ka|kk-latn|nn|zh-hans|sr|ko|sv|mk|zh-hant|sk|kk|hy|be-tarask|uk|lv,http://stats.grok.se/ru/201506/Государственная Третьяковская галерея,201506,55.741388888889,1944,other,Q183334
ru,Домодедово,58,37.906111111111,,,ru,eo|en|zh|af|vi|ak|it|zh-hk|ar|av|cs|et|id|es|ru|nl|nb|pt|zh-tw|tt|tl|cv|zh-cn|lt|sco|th|tg|ro|ca|pl|ta|be|fr|bg|uk|zh-sg|de|hu|fa|bs|fi|da|ja|he|hr|ka|uz|zh-hans|ko|sv|zh-hant|sk|sh|be-tarask|ms|na|mhr|eu,http://stats.grok.se/ru/201506/Домодедово,201506,55.408611111111,256,other,Q186614
ru,Центральный музей Военно-воздушных сил РФ,13,38.181389,0.00027777777777778,,ru,el|fr|en|zh|ru|hr|de|it|et|cs|fi|ja|pl,http://stats.grok.se/ru/201506/Центральный музей Военно-воздушных сил РФ,201506,55.842778,532,other,Q190445
ru,Солнечногорск,28,36.995,0.00027777777777778,,ru,eo|en|zh|vi|it|ce|ar|et|az|es|ru|nl|nn|nb|tl|tg|ro|war|pl|fr|bg|de|fa|fi|pnb|sr|sv|tt,http://stats.grok.se/ru/201506/Солнечногорск,201506,56.184444444444,887,other,Q196386
ru,Электросталь,40,38.45,0.016666666666667,,ru,mhr|eo|en|zh|vi|ca|it|ar|eu|et|az|cv|ru|nl|nn|nb|tl|lv|lt|tg|ro|war|pl|be|fr|bg|hr|de|fa|fi|pnb|ja|pt|uz|sr|ko|sv|uk|os|tt,http://stats.grok.se/ru/201506/Электросталь,201506,55.8,1257,other,Q198419
ru,Юбилейный,24,37.85,0.016666666666667,,ru,eo|en|zh|ca|it|ar|az|ru|nn|nb|tl|sah|war|pl|be|fr|de|fa|fi|pnb|pt|sr|uk|tt,http://stats.grok.se/ru/201506/Юбилейный,201506,55.933333333333,110,other,Q198759
ru,Лужники,52,37.553611111111,0.00027777777777778,,ru,el|sco|en|zh|sr-ec|is|it|zh-hk|ar|pt-br|ga|cs|et|ca|id|es|en-gb|ru|nl|pt|la|zh-tw|nb|tr|lv|zh-cn|lt|th|ro|sr-el|pl|be|fr|bg|en-ca|zh-sg|de|hu|fa|fi|da|ja|he|zh-hans|sr|ko|sv|de-ch|zh-hant|hr|uk|mr,http://stats.grok.se/ru/201506/Лужники,201506,55.715833333333,123,other,Q202163
ru,Киевская,15,37.5672,0.0001,,ru,ru|fr|en|eo|pt|de|ko|it|sv|pl|uk|cs|fi|ja|es,http://stats.grok.se/ru/201506/Киевская,201506,55.7437,46,other,Q205385
ru,Внуково,49,37.2675,,,ru,sco|en|zh|sr-ec|af|vi|sr-el|it|zh-hk|sah|eo|av|cs|id|es|ru|nl|nb|pt|zh-tw|tt|tl|cv|zh-cn|lt|tg|pl|fr|uk|zh-sg|de|hu|fa|bs|fi|da|ja|he|hr|zh-hans|sr|ko|sv|zh-hant|sk|kv|ms|mhr|eu,http://stats.grok.se/ru/201506/Внуково,201506,55.596111111111,132,other,Q273462
ru,Орлёнок (экранолёт),10,37.456243,0.00000277777777778,,ru,ru|fr|en|nl|el|de|it|hu|sl|es,http://stats.grok.se/ru/201506/Орлёнок (экранолёт),201506,55.851593,202,other,Q277771
ru,Кубок Кремля,23,37.626,0.00002777777777778,,ru,en|zh|ca|it|cs|cv|es|ru|nl|pt|tr|pl|fr|bg|de|hu|ja|he|zh-hans|sr|sv|sk|uk,http://stats.grok.se/ru/201506/Кубок Кремля,201506,55.781,233,other,Q299603
ru,Менделеевская,11,37.598794444444,0.0000027777777777778,,ru,ru|eo|en|pt|de|ko|it|sv|uk|cs|pl,http://stats.grok.se/ru/201506/Менделеевская,201506,55.782058333333,11,other,Q302147
ru,Серпуховская,10,37.624444444444,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|sv|uk|cs|pl,http://stats.grok.se/ru/201506/Серпуховская,201506,55.728055555556,10,other,Q338822
ru,Государственный центр современного искусства,3,37.60777778,0.000010,,ru,ru|de|en,http://stats.grok.se/ru/201506/Государственный центр современного искусства,201506,55.78916667,128,other,Q367690
ru,Богоявленский собор в Елохове,9,37.674444444444,,,ru,ru|fr|en|nl|pt|de|it|sk|pl,http://stats.grok.se/ru/201506/Богоявленский собор в Елохове,201506,55.7725,427,religion,Q401613
ru,Курская,11,37.659166666667,0.00027777777777778,,ru,ru|eo|en|pt|de|ko|it|sv|uk|ja|pl,http://stats.grok.se/ru/201506/Курская,201506,55.758333333333,40,other,Q432042
ru,Мемориальная синагога на Поклонной горе,5,37.496277777778,0.00027777777777778,,ru,ru|de|en|es|he,http://stats.grok.se/ru/201506/Мемориальная синагога на Поклонной горе,201506,55.73,127,religion,Q445066
ru,Военно-воздушная академия имени Ю. А. Гагарина,6,38.18138889,0.00027777777777778,,ru,ru|en|de|hu|uk|cs,http://stats.grok.se/ru/201506/Военно-воздушная академия имени Ю. А. Гагарина,201506,55.84277778,246,education,Q490188
ru,Госплан СССР,25,37.61527778,0.00027777777777778,,ru,en|zh|ca|it|zh-hk|eu|es|ru|nl|pt|nb|tr|ro|fr|de|hu|fi|ja|ka|uz|zh-hans|ko|sv|zh-hant|uk,http://stats.grok.se/ru/201506/Госплан СССР,201506,55.7575,666,other,Q497757
ru,ГУМ,26,37.621388888889,,,ru,eo|en|zh|af|it|et|cv|es|ru|nl|nn|la|pl|fr|hr|de|da|fi|hu|ja|he|sr|sv|mk|sk|sh,http://stats.grok.se/ru/201506/ГУМ,201506,55.754722222222,952,other,Q549498
ru,Курский вокзал,11,37.660555555556,0.00027777777777778,,ru,be|fr|en|nl|ru|de|sv|be-tarask|fi|zh|pl,http://stats.grok.se/ru/201506/Курский вокзал,201506,55.7575,909,other,Q577854
ru,Дворец Советов,23,37.605833333333,,,ru,en|zh|simple|ca|it|ar|cs|es|ru|nl|lv|lt|pl|fr|bg|de|fi|ja|ka|ko|sv|sk|uk,http://stats.grok.se/ru/201506/Дворец Советов,201506,55.744722222222,1875,other,Q585060
ru,Локомотив,22,37.741169,0.000010,,ru,el|en|sr-ec|sr-el|it|ar|es|ru|nl|pt|nb|tr|lt|ca|pl|fr|bg|de|fi|ja|he|sr,http://stats.grok.se/ru/201506/Локомотив,201506,55.80355,1191,other,Q595937
ru,Московский зоопарк,20,37.577222222222,0.00027777777777778,,ru,ru|fr|en|nl|eo|hr|sv|de|it|da|bg|pl|uk|fi|cs|et|hu|ar|ja|es,http://stats.grok.se/ru/201506/Московский зоопарк,201506,55.761944444444,1190,topo,Q613676
ru,Ростокинский акведук,5,37.655555555556,0.00027777777777778,,ru,ru|de|en|es|da,http://stats.grok.se/ru/201506/Ростокинский акведук,201506,55.828888888889,285,other,Q623417
ru,район Арбат,11,37.59,0.00027777777777778,,ru,ru|sco|en|zh|pt|de|sv|it|fr|bg|es,http://stats.grok.se/ru/201506/район Арбат,201506,55.751,0,adm,Q626920
ru,Буран 1.02,20,37.59666667,0.00027777777777778,,ru,ru|fr|bg|nl|pt|tr|ca|de|ko|it|hu|en|pl|uk|sl|zh|sv|ja|es|he,http://stats.grok.se/ru/201506/Буран 1.02,201506,55.72861111,273,other,Q633867
ru,Зачатьевский монастырь,4,37.599197,0.000010,,ru,ru|en|nl|pl,http://stats.grok.se/ru/201506/Зачатьевский монастырь,201506,55.739567,204,religion,Q640712
ru,Шаболовская,10,37.607777777778,0.00027777777777778,,ru,ru|fr|en|uk|pt|it|pl|eo|cs|es,http://stats.grok.se/ru/201506/Шаболовская,201506,55.718611111111,13,other,Q641953
ru,Новогиреево,8,37.817222222222,0.00027777777777778,,ru,ru|eo|en|pt|it|uk|cs|pl,http://stats.grok.se/ru/201506/Новогиреево,201506,55.751666666667,27,other,Q662318
ru,Отрадное,9,37.604722222222,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|uk|cs|pl,http://stats.grok.se/ru/201506/Отрадное,201506,55.863055555556,110,other,Q669787
ru,Подколокольный переулок,2,37.64375,0.000027777777777778,,ru,ru|fr,http://stats.grok.se/ru/201506/Подколокольный переулок,201506,55.752694444444,144,topo,Q679622
ru,Армянское кладбище (Москва),5,37.553722222222,0.0000027777777777778,,ru,ru|fr|en|de|uk,http://stats.grok.se/ru/201506/Армянское кладбище (Москва),201506,55.766522222222,239,other,Q685338
ru,Государственная дума,45,37.615277777778,,2844,ru,en|zh|sr-ec|af|vi|sr-el|it|ar|cs|et|gl|id|es|ru|az|nl|pt|tt|cv|lv|lt|ro|ca|pl|be|fr|bg|be-x-old|ba|kk-arab|bn|hu|ja|he|ka|kk-latn|kk|sr|ko|sv|kk-cyrl|be-tarask|uk|os|nb,http://stats.grok.se/ru/201506/Государственная дума,201506,55.7575,8904,other,Q715641
ru,Центральный научно-исследовательский институт машиностроения,6,37.80388889,0.0001,,ru,ru|fr|en|pt|it|hu,http://stats.grok.se/ru/201506/Центральный научно-исследовательский институт машиностроения,201506,55.91111111,209,education,Q737127
ru,Эхо Москвы,19,37.59631111,0.00000277777777778,5742,ru,vi|ru|fr|en|zh|uk|tr|nb|de|ko|it|lt|br|fi|cs|et|tt|pl|udm,http://stats.grok.se/ru/201506/Эхо Москвы,201506,55.752275,2679,other,Q749928
ru,усадьба Люблино,2,37.743333,0.00027777777777778,,ru,ru|fr,http://stats.grok.se/ru/201506/усадьба Люблино,201506,55.688333,0,other,Q772903
en,Nordstar Tower,3,37.553611111111,,,en,fr|en|pl,http://stats.grok.se/en/201506/Nordstar Tower,201506,55.776111111111,50,other,Q788299
en,Nordstar Tower,3,37.5531,0.15971961546205,,en,fr|en|pl,http://stats.grok.se/en/201506/Nordstar Tower,201506,55.7758,50,other,Q788299
ru,Министерство иностранных дел Российской Федерации,20,37.58433333,0.00002777777777778,,ru,ru|fr|en|zh|ba|be|hr|sr|tt|de|ko|ja|hy|es|uk|vi|fi|cv|pl|he,http://stats.grok.se/ru/201506/Министерство иностранных дел Российской Федерации,201506,55.74616667,1158,other,Q789889
ru,Мосфильмовская улица,8,37.516666666667,0.00027777777777778,,ru,ru|en|zh|zh-hans|tr|zh-hant|zh-hk|bg,http://stats.grok.se/ru/201506/Мосфильмовская улица,201506,55.716111111111,164,topo,Q795107
ru,Ивановка,1,38.123333333333,0.00027777777777778,,ru,ru,http://stats.grok.se/ru/201506/Ивановка,201506,55.518611111111,206,other,Q799980
ru,Центральный банк Российской Федерации,23,37.620555555556,0.000027777777777778,2269,ru,en|ca|it|cs|id|es|ru|nl|nb|tr|cv|pl|fr|ba|de|fi|rup|ja|he|sr|mk|uk|tt,http://stats.grok.se/ru/201506/Центральный банк Российской Федерации,201506,55.763027777778,6043,other,Q806651
ru,Обрушение Басманного рынка,3,37.6803,0.015969339258379,,ru,ru|de|en,http://stats.grok.se/ru/201506/Обрушение Басманного рынка,201506,55.7694,119,event,Q810428
ru,Преображенское,7,37.72583333,0.00027777777777778,,ru,ru|fr|bg|pt|de|it|en,http://stats.grok.se/ru/201506/Преображенское,201506,55.79805556,31,other,Q842239
ru,Дом № 14 по Тверской улице,4,37.60698389,0.00000277777777778,,ru,ru|fr|de|cv,http://stats.grok.se/ru/201506/Дом № 14 по Тверской улице,201506,55.76414694,1,other,Q844095
ru,Международный авиационно-космический салон,22,38.14638889,0.00027777777777778,,ru,en|zh|vi|zh-hk|es|ru|zh-tw|nb|lt|fr|ms|de|hu|fa|fi|ja|he|zh-hans|ko|zh-hant|uk|sl,http://stats.grok.se/ru/201506/Международный авиационно-космический салон,201506,55.55833333,736,other,Q845688
ru,Выставка достижений народного хозяйства,21,37.632222222222,0.00027777777777778,,ru,ru|eo|en|zh|nb|pt|zh-hans|sv|de|fr|zh-hant|zh-hk|lt|sah|es|fi|hu|ar|ja|pl|he,http://stats.grok.se/ru/201506/Выставка достижений народного хозяйства,201506,55.829722222222,2522,other,Q855493
ru,Московский пожар (1812),10,37.63,0.079806984615301,,ru,ru|fr|en|nl|ca|de|it|es|ro|pl,http://stats.grok.se/ru/201506/Московский пожар (1812),201506,55.75,727,other,Q897785
ru,Чкаловский,7,38.061666666667,0.00027777777777778,,ru,ru|en|ms|de|fa|uk|tg,http://stats.grok.se/ru/201506/Чкаловский,201506,55.878333333333,37,other,Q908071
ru,Софрино,5,37.931791666667,0.0000027777777777778,,ru,ru|ce|de|it|pl,http://stats.grok.se/ru/201506/Софрино,201506,56.135555555556,243,other,Q915653
ru,Селятино,6,36.966666666667,0.016666666666667,,ru,ru|hy|de|it|ce|pl,http://stats.grok.se/ru/201506/Селятино,201506,55.516666666667,213,other,Q915670
ru,14-й корпус Кремля,6,37.62017,0.00000277777777778,,ru,ru|en|ba|de|it|mk,http://stats.grok.se/ru/201506/14-й корпус Кремля,201506,55.752236,328,other,Q920292
ru,Московская кольцевая автомобильная дорога,23,37.6172,0.015957102293379,,ru,eo|en|zh|ca|it|cs|et|ru|nl|pt|nb|lt|pl|be|fr|hy|de|da|ja|he|zh-hans|sv|uk,http://stats.grok.se/ru/201506/Московская кольцевая автомобильная дорога,201506,55.7395,1773,other,Q925808
ru,Давка на Ходынском поле,13,37.53111111,0.00027777777777778,,ru,ru|eo|en|nl|pt|de|fr|it|pl|uk|cs|es|he,http://stats.grok.se/ru/201506/Давка на Ходынском поле,201506,55.78722222,1208,other,Q942894
ru,Марьино,8,37.743888888889,0.00027777777777778,,ru,ru|eo|en|pt|it|uk|cs|pl,http://stats.grok.se/ru/201506/Марьино,201506,55.648888888889,143,other,Q971065
ru,Бутовский полигон,8,37.594166666667,0.00027777777777778,,ru,ru|fr|en|de|lv|lt|uk|pl,http://stats.grok.se/ru/201506/Бутовский полигон,201506,55.533333333333,1032,other,Q1018007
ru,Бутырская тюрьма,12,37.593888888889,,,ru,ru|fr|en|de|sv|eo|lt|es|uk|et|mhr|pl,http://stats.grok.se/ru/201506/Бутырская тюрьма,201506,55.784444444444,1796,other,Q1018222
ru,Томилино,9,37.95,0.00027777777777778,,ru,ru|fr|en|de|it|ce|sco|os|pl,http://stats.grok.se/ru/201506/Томилино,201506,55.65,331,other,Q1025836
ru,Город Столиц,20,37.538888888889,,,ru,en-gb|ru|fr|en|nl|pt|fa|de|ko|sv|de-ch|it|eu|pt-br|pl|eo|cs|ja|es|en-ca,http://stats.grok.se/ru/201506/Город Столиц,201506,55.747222222222,1159,other,Q1034657
ru,Российская государственная библиотека,29,37.609722,0.000010,,ru,en|zh|ca|it|cy|ar|cs|et|az|id|es|ru|nl|nb|tr|war|pl|fr|bg|de|fa|fi|hy|ja|he|ilo|ko|sv|uk,http://stats.grok.se/ru/201506/Российская государственная библиотека,201506,55.751944,1065,other,Q1048694
ru,Храм Рождества Христова (Мытищи),3,37.748055555556,0.00027777777777778,,ru,ru|de|nl,http://stats.grok.se/ru/201506/Храм Рождества Христова (Мытищи),201506,55.916666666667,32,religion,Q1078570
ru,Сколково,15,37.35777778,0.00027777777777778,,ru,ru|fr|en|io|pt|ca|de|sv|sk|pl|uk|fi|az|es|he,http://stats.grok.se/ru/201506/Сколково,201506,55.6975,339,other,Q1091186
ru,Черёмушки,7,37.56055556,0.00027777777777778,,ru,ru|fr|en|pt|it|mk|sco,http://stats.grok.se/ru/201506/Черёмушки,201506,55.66472222,119,other,Q1112926
ru,Гжель,9,38.44444444,0.00027777777777778,,ru,ru|fr|en|nl|be|de|ce|pl|es,http://stats.grok.se/ru/201506/Гжель,201506,55.60388889,1168,other,Q1127520
ru,Казанский собор,22,37.619252777778,0.0000027777777777778,,ru,en|zh|sr-ec|af|sr-el|it|zh-hk|es|ru|nl|nb|pl|fr|de|da|he|zh-hans|sr|sv|mk|zh-hant|sk,http://stats.grok.se/ru/201506/Казанский собор,201506,55.755405555556,144,religion,Q1140402
ru,Цветной бульвар,10,37.620555555556,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|sv|uk|cs|pl,http://stats.grok.se/ru/201506/Цветной бульвар,201506,55.771666666667,222,other,Q1187140
ru,Тимирязевская,10,37.576666666667,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|sv|uk|cs|pl,http://stats.grok.se/ru/201506/Тимирязевская,201506,55.818055555556,12,other,Q1187161
ru,Боровицкая,10,37.607222222222,0.00027777777777778,,ru,ru|fr|en|uk|pt|ko|it|eo|cs|pl,http://stats.grok.se/ru/201506/Боровицкая,201506,55.751111111111,5,other,Q1187464
ru,Бибирево,11,37.603055555556,0.00027777777777778,,ru,ru|fr|en|nl|uk|pt|ko|it|eo|cs|pl,http://stats.grok.se/ru/201506/Бибирево,201506,55.884166666667,40,other,Q1187471
ru,Петровско-Разумовская,9,37.574444,0.0001,,ru,ru|eo|en|pt|ko|it|uk|cs|pl,http://stats.grok.se/ru/201506/Петровско-Разумовская,201506,55.836944,3,other,Q1187479
ru,Тульская,9,37.6225,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|uk|cs|pl,http://stats.grok.se/ru/201506/Тульская,201506,55.708611111111,21,other,Q1187586
ru,Южная,9,37.608611111111,0.00027777777777778,,ru,ru|eo|en|pt|ko|it|uk|cs|pl,http://stats.grok.se/ru/201506/Южная,201506,55.622222222222,18,other,Q1187776
ru,Павелецкая,10,37.636388888889,0.00027777777777778,,ru,ru|fr|en|uk|pt|ko|it|sv|eo|pl,http://stats.grok.se/ru/201506/Павелецкая,201506,55.730555555556,48,other,Q1187837
ru,Открытие Арена,23,37.435556,0.0001,6486,ru,en|zh|it|zh-hk|ar|es|ru|pt|tr|ro|pl|be|fr|bg|hr|de|hu|ja|uz|zh-hans|ko|zh-hant|uk,http://stats.grok.se/ru/201506/Открытие Арена,201506,55.8175,4078,other,Q1190634
ru,Сокольники,12,37.6802,0.0001,,ru,ru|eo|en|nl|pt|ko|fr|it|es|uk|cs|pl,http://stats.grok.se/ru/201506/Сокольники,201506,55.7888,140,other,Q1190787
ru,Маяковская,16,37.596388888889,0.00027777777777778,,ru,ru|fr|en|zh|pt|zh-hans|it|de|ko|sv|zh-hant|zh-hk|uk|cs|eo|pl,http://stats.grok.se/ru/201506/Маяковская,201506,55.769166666667,18,other,Q1190921
ru,Авиакатастрофа Ил-62 в окрестностях посёлка Менделеево 6 июля 1982 года,7,37.25833333,0.00027777777777778,,ru,ru|eo|en|zh|de|fr|ar,http://stats.grok.se/ru/201506/Авиакатастрофа Ил-62 в окрестностях посёлка Менделеево 6 июля 1982 года,201506,56.0275,6,other,Q1190969
ru,Красносельская,13,37.6673,0.0001,,ru,ru|fr|en|nl|pt|ko|sv|it|es|uk|cs|eo|pl,http://stats.grok.se/ru/201506/Красносельская,201506,55.7801,14,other,Q1191222
